t,v
2021-03-25T00:00:00Z,1.014044562
2021-03-26T00:00:00Z,1.013551233
2021-03-27T00:00:00Z,1.022534438
2021-03-28T00:00:00Z,1.012422732
2021-03-29T00:00:00Z,1.015044972
2021-03-30T00:00:00Z,1.01853371
2021-03-31T00:00:00Z,1.020102996
2021-04-01T00:00:00Z,1.026037608
2021-04-02T00:00:00Z,1.016833746
2021-04-03T00:00:00Z,1.005264192
2021-04-04T00:00:00Z,1.00794346
2021-04-05T00:00:00Z,1.008164491
2021-04-06T00:00:00Z,1.046472682
2021-04-07T00:00:00Z,1.00712056
2021-04-08T00:00:00Z,1.010307062
2021-04-09T00:00:00Z,1.008476215
2021-04-10T00:00:00Z,1.011893493
2021-04-11T00:00:00Z,1.015484021
2021-04-12T00:00:00Z,1.015958151
2021-04-13T00:00:00Z,1.020616272
2021-04-14T00:00:00Z,1.025852454
2021-04-15T00:00:00Z,1.018266906
2021-04-16T00:00:00Z,1.008572459
2021-04-17T00:00:00Z,1.01389318
2021-04-18T00:00:00Z,1.043521319
2021-04-19T00:00:00Z,1.002832153
2021-04-20T00:00:00Z,1.006065062
2021-04-21T00:00:00Z,1.002853852
2021-04-22T00:00:00Z,1.009130643
2021-04-23T00:00:00Z,0.998115046
2021-04-24T00:00:00Z,1.008051215
2021-04-25T00:00:00Z,1.000096205
2021-04-26T00:00:00Z,1.009617016
2021-04-27T00:00:00Z,1.013033003
2021-04-28T00:00:00Z,1.006097147
2021-04-29T00:00:00Z,1.01105559
2021-04-30T00:00:00Z,1.01311153
2021-05-01T00:00:00Z,1.007020814
2021-05-02T00:00:00Z,1.006172892
2021-05-03T00:00:00Z,1.008539994
2021-05-04T00:00:00Z,1.004762925
2021-05-05T00:00:00Z,1.01014968
2021-05-06T00:00:00Z,1.012186044
2021-05-07T00:00:00Z,1.023993306
2021-05-08T00:00:00Z,1.010444673
2021-05-09T00:00:00Z,1.012671665
2021-05-10T00:00:00Z,1.010211179
2021-05-11T00:00:00Z,1.004465923
2021-05-12T00:00:00Z,1.018934206
2021-05-13T00:00:00Z,0.997472138
2021-05-14T00:00:00Z,1.00071815
2021-05-15T00:00:00Z,1.000322251
2021-05-16T00:00:00Z,0.997648595
2021-05-17T00:00:00Z,0.99163635
2021-05-18T00:00:00Z,0.996230352
2021-05-19T00:00:00Z,0.977886333
2021-05-20T00:00:00Z,0.987702918
2021-05-21T00:00:00Z,0.991839108
2021-05-22T00:00:00Z,0.992039441
2021-05-23T00:00:00Z,0.991880806
2021-05-24T00:00:00Z,1.008555311
2021-05-25T00:00:00Z,0.993768973
2021-05-26T00:00:00Z,1.003104223
2021-05-27T00:00:00Z,0.996221275
2021-05-28T00:00:00Z,0.99378249
2021-05-29T00:00:00Z,0.994194122
2021-05-30T00:00:00Z,1.007865686
2021-05-31T00:00:00Z,0.997645694
2021-06-01T00:00:00Z,1.004464445
2021-06-02T00:00:00Z,0.999674501
2021-06-03T00:00:00Z,1.006186444
2021-06-04T00:00:00Z,0.985738767
2021-06-05T00:00:00Z,0.991459924
2021-06-06T00:00:00Z,0.997157003
2021-06-07T00:00:00Z,0.995403183
2021-06-08T00:00:00Z,0.984000675
2021-06-09T00:00:00Z,1.010583148
2021-06-10T00:00:00Z,1.002085101
2021-06-11T00:00:00Z,1.003661033
2021-06-12T00:00:00Z,0.993994332
2021-06-13T00:00:00Z,1.002501245
2021-06-14T00:00:00Z,1.012097891
2021-06-15T00:00:00Z,1.006052913
2021-06-16T00:00:00Z,1.00097999
2021-06-17T00:00:00Z,0.993517128
2021-06-18T00:00:00Z,0.995357166
2021-06-19T00:00:00Z,0.996349533
2021-06-20T00:00:00Z,0.996637569
2021-06-21T00:00:00Z,0.984265448
2021-06-22T00:00:00Z,0.990234834
2021-06-23T00:00:00Z,0.999825018
2021-06-24T00:00:00Z,0.998989744
2021-06-25T00:00:00Z,0.958122732
2021-06-26T00:00:00Z,0.990894748
2021-06-27T00:00:00Z,1.004120222
2021-06-28T00:00:00Z,1.001296314
2021-06-29T00:00:00Z,1.002258304
2021-06-30T00:00:00Z,0.993282112
2021-07-01T00:00:00Z,0.993037883
2021-07-02T00:00:00Z,0.982630758
2021-07-03T00:00:00Z,1.001079245
2021-07-04T00:00:00Z,1.001934808
2021-07-05T00:00:00Z,0.997969805
2021-07-06T00:00:00Z,0.998673247
2021-07-07T00:00:00Z,1.001324352
2021-07-08T00:00:00Z,0.996298745
2021-07-09T00:00:00Z,1.000269812
2021-07-10T00:00:00Z,0.999472169
2021-07-11T00:00:00Z,1.000468346
2021-07-12T00:00:00Z,1.002650296
2021-07-13T00:00:00Z,0.995350899
